GCC,ACC,SCC,APL,assortativity,diameter,density,r_triangle,node_conn,edge_conn
0.447965690889,0.441079748682,0.420852844974,0.454553075584,-0.237820177193,0.375,0.515257318336,0.113859245576,0.25,0.25
0.667677659255,0.808434119591,0.553673377404,0.468247633714,-0.207570002629,0.375,0.515521709736,0.187481219952,0.125,0.247596153846
0.593414762127,0.718458488806,0.612588910914,0.512141441231,-0.12489341622,0.423507462687,0.470090951493,0.127937886252,0.248134328358,0.25
0.508777055584,0.539834944928,0.531442110656,0.436411372951,-0.265759077228,0.25,0.545398149334,0.148716660797,0.373975409836,0.375
0.554763454861,0.587879774306,0.470421006944,0.438145616319,-0.241442418981,0.25,0.539583333333,0.160134548611,0.25,0.25
0.561591456779,0.574383939677,0.503704621424,0.414394093983,-0.256926427433,0.25,0.619082322761,0.207712657416,0.375,0.375
0.371292840867,0.426850818452,0.505462646484,0.487627301897,-0.322514125279,0.375,0.446047828311,0.0721904209682,0.25,0.250744047619
0.650629833491,0.596129754577,0.591456557765,0.444797092014,-0.234167850379,0.375,0.580112649937,0.227138943142,0.125,0.125
0.668746824187,0.621784489329,0.722715796494,0.409064564278,-0.192627449346,0.25,0.636552019817,0.275183204713,0.25,0.25
0.505434263003,0.563353638549,0.511872404939,0.435845648492,-0.34635018302,0.25,0.547294990166,0.149775151606,0.375,0.375
0.656134876778,0.692331205539,0.569411363059,0.425386258257,-0.0944280856993,0.375,0.617477292937,0.244093980246,0.375,0.375
0.604244930186,0.654822556516,0.636082945479,0.422117062832,-0.276701192653,0.25,0.593326130319,0.213013734209,0.375,0.375
0.403306330878,0.367684385325,0.440039277602,0.566244923596,-0.150623203899,0.500550660793,0.384123545911,0.0585130867979,0.125,0.125550660793
0.397048223586,0.451119559152,0.0352746872675,0.725713820685,-0.423520042783,0.613095238095,0.286446707589,0.0272042410714,0.113095238095,0.113095238095
0.611841517857,0.610789620536,0.604422433036,0.412195870536,-0.422787388393,0.25,0.483165457589,0.15985281808,-1.11022302463e-16,-9.99200722163e-16
0.50733824982,0.553486440374,0.555010214619,0.461479099318,-0.256440962868,0.375,0.505758351293,0.129788102775,0.25,0.25
0.319582047001,0.3231929656,0.586287959929,0.486977854083,-0.704054309476,0.383064516129,0.433676442792,0.0666119975428,0.125,0.127016129032
0.612225834627,0.617878979037,0.645656419837,0.44134104474,-0.146878260263,0.375,0.569666513005,0.200215783919,0.25,0.25
0.434250217014,0.474169921875,0.180556911892,0.514664713542,-0.396275499132,0.375,0.406214735243,0.0688985188802,0.125,0.125
0.637689333546,0.689827806122,0.655871332908,0.41261459662,-0.293547213807,0.25,0.62493622449,0.250003487723,0.375,0.375
0.519104484498,0.637852946604,0.387289693036,0.447728915477,-0.369054118479,0.25,0.50745109498,0.133097010335,0.25,0.25
0.136012486049,0.122846330915,0.415121273119,0.538723692602,-0.659628109056,0.385204081633,0.353179308833,0.0174884406888,0.125,0.125
0.47182593599,0.52016224147,0.284611946143,0.471486262077,-0.159246914629,0.375,0.481983129529,0.101999476336,0.25,0.25
0.752750812191,0.812359800433,0.902691831683,0.377794322401,-0.403039913366,0.25,0.740630801361,0.423247988861,0.497524752475,0.501237623762
0.320002562611,0.288601056904,0.581961990248,0.495397689495,-0.490526997451,0.376773049645,0.436938996011,0.0631389212101,0.125,0.125
0.520924014137,0.614076450893,0.762606956845,0.45289015997,-0.469428943452,0.375,0.528362165179,0.155548967634,0.25,0.252380952381
0.501928176323,0.597870095803,0.300272475194,0.459675809763,-0.338801251711,0.375,0.501015767564,0.120162629733,0.25,0.25
0.443111746652,0.490492466518,0.715680803571,0.442009626116,-0.669893973214,0.251785714286,0.52704031808,0.132981654576,0.25,0.25
0.416155133929,0.415665191858,0.346897254996,0.443457363414,-0.198194854114,0.25,0.521773357781,0.104768714126,0.375,0.375
0.589871812141,0.57154021866,0.527721185794,0.451545101473,-0.0842545607994,0.375,0.539988550647,0.170690777658,0.25,0.25
0.516638183594,0.456340332031,0.692485351563,0.44314453125,-0.157852172852,0.3725,0.559838867188,0.160703125,0.25,0.25
0.407865084135,0.542541503906,0.809326171875,0.479478102464,-0.512883112981,0.375,0.465242826022,0.0970458984375,0.25,0.257211538462
0.170628004808,0.174748347356,0.644598858173,0.575939002404,-0.127349853516,0.501923076923,0.363660606971,0.0195922851563,0.207692307692,0.25
-6.66133814775e-16,-3.33066907388e-16,0.740803079044,0.599437040441,-0.206373147403,0.516176470588,0.345102826287,2.77555756156e-17,0.154411764706,0.163235294118
0.585650093948,0.540195127077,0.600357248813,0.447851253461,-0.367110240309,0.375,0.550203347508,0.186152590981,0.125,0.125
0.458806818182,0.533615944602,0.0240195534446,0.49794477983,-0.480015980114,0.329545454545,0.26465287642,0.0318104137074,-1.11022302463e-16,0.0
0.42177956321,0.352552379261,0.344738769531,0.505169122869,-0.102898060192,0.375,0.442001065341,0.0796883322976,0.125,0.125
0.587687174479,0.509589301215,0.436778880932,0.429814091435,0.052643917225,0.25,0.567518446181,0.183953179253,0.25,0.25
0.529624333457,0.427532862103,0.58781312004,0.496489025298,-0.0248134249733,0.375,0.479251922123,0.123098222036,0.125,0.125
0.439655835701,0.449989642519,0.374292732008,0.515494791667,-0.252603426847,0.375,0.422224195076,0.0779751864347,0.125,0.125
0.609367601799,0.683231238163,0.46327903054,0.446366743608,-0.158212835138,0.375,0.553766424006,0.183973832564,0.25,0.25
0.199588660038,0.206888218119,0.224921332465,0.533274640941,-0.715864701705,0.375,0.349034781408,0.0250059185606,0.123737373737,0.125
