GCC,ACC,SCC,APL,assortativity,diameter,density,r_triangle,node_conn,edge_conn
0.609375,0.6025390625,0.51708984375,0.387939453125,-0.118225097656,0.333251953125,0.60009765625,0.216674804688,0.333251953125,0.333251953125
0.55078125,0.5498046875,0.310546875,0.533203125,-0.109985351562,0.4443359375,0.35546875,0.0750122070312,0.111083984375,0.111083984375
0.4853515625,0.509765625,0.2626953125,0.436279296875,-0.32080078125,0.333251953125,0.4443359375,0.0916748046875,0.22216796875,0.22216796875
0.410888671875,0.36669921875,0.2216796875,0.418212890625,-0.2353515625,0.22216796875,0.466552734375,0.0833129882812,0.22216796875,0.22216796875
0.49169921875,0.35009765625,0.52490234375,0.50927734375,-0.0230865478516,0.4443359375,0.39990234375,0.0833129882812,0.111083984375,0.111083984375
0.32421875,0.296630859375,0.378173828125,0.430419921875,-0.204956054688,0.333251953125,0.466552734375,0.066650390625,0.22216796875,0.22216796875
0.57470703125,0.491455078125,0.521484375,0.412109375,-0.0274047851562,0.333251953125,0.51123046875,0.150024414062,0.22216796875,0.22216796875
0.46142578125,0.462890625,0.3701171875,0.406005859375,-0.201293945312,0.22216796875,0.51123046875,0.116638183594,0.333251953125,0.333251953125
0.611328125,0.58203125,0.438720703125,0.363525390625,-0.416748046875,0.22216796875,0.533203125,0.183349609375,0.0,0.0
0.60498046875,0.6005859375,0.421630859375,0.387939453125,0.11181640625,0.333251953125,0.60009765625,0.208374023438,0.333251953125,0.333251953125
0.57275390625,0.62744140625,0.492431640625,0.406005859375,-0.205932617188,0.333251953125,0.5556640625,0.175048828125,0.22216796875,0.22216796875
0.6875,0.70458984375,0.6875,0.345458984375,-0.366455078125,0.22216796875,0.7333984375,0.36669921875,0.5556640625,0.5556640625
0.63623046875,0.71826171875,0.625,0.387939453125,-0.29248046875,0.333251953125,0.60009765625,0.233276367188,0.333251953125,0.333251953125
0.418701171875,0.376708984375,0.442138671875,0.430419921875,-0.318603515625,0.333251953125,0.48876953125,0.0999755859375,0.111083984375,0.111083984375
0.295654296875,0.2900390625,0.235107421875,0.418212890625,-0.36181640625,0.22216796875,0.466552734375,0.0583190917969,0.333251953125,0.333251953125
0.66455078125,0.72314453125,0.5302734375,0.36962890625,-0.31201171875,0.22216796875,0.64453125,0.27490234375,0.333251953125,0.333251953125
0.402099609375,0.4833984375,0.4921875,0.406005859375,-0.552734375,0.22216796875,0.51123046875,0.108337402344,0.333251953125,0.333251953125
0.4375,0.466552734375,0.361572265625,0.406005859375,-0.166625976562,0.333251953125,0.533203125,0.116638183594,0.333251953125,0.333251953125
0.300048828125,0.263427734375,0.28125,0.42431640625,0.0625,0.333251953125,0.466552734375,0.0583190917969,0.333251953125,0.333251953125
0.52197265625,0.513671875,0.388671875,0.387939453125,-0.138671875,0.22216796875,0.57763671875,0.166625976562,0.333251953125,0.333251953125
0.40673828125,0.3232421875,0.222412109375,0.45458984375,-0.0125427246094,0.333251953125,0.422119140625,0.066650390625,0.22216796875,0.22216796875
0.5068359375,0.52294921875,0.38330078125,0.448486328125,-0.107543945312,0.333251953125,0.4443359375,0.0999755859375,0.22216796875,0.22216796875
0.40673828125,0.489990234375,0.265380859375,0.460693359375,-0.184814453125,0.333251953125,0.422119140625,0.066650390625,0.22216796875,0.22216796875
0.5126953125,0.502522786458,0.47216796875,0.39794921875,-0.401123046875,0.22216796875,0.540690104167,0.149983723958,0.22216796875,0.22216796875
0.417724609375,0.38671875,0.306396484375,0.418212890625,0.0761108398438,0.333251953125,0.48876953125,0.0916748046875,0.333251953125,0.333251953125
0.51611328125,0.56005859375,0.461181640625,0.42431640625,-0.115661621094,0.333251953125,0.51123046875,0.13330078125,0.22216796875,0.22216796875
0.4482421875,0.529296875,0.603515625,0.42431640625,-0.329345703125,0.333251953125,0.48876953125,0.108337402344,0.333251953125,0.333251953125
0.5732421875,0.6123046875,0.7099609375,0.4423828125,-0.133056640625,0.333251953125,0.48876953125,0.141723632812,0.22216796875,0.22216796875
0.612182617188,0.68212890625,0.456359863281,0.407592773438,-0.169219970703,0.333251953125,0.54443359375,0.181274414062,0.22216796875,0.22216796875
0.677490234375,0.72900390625,0.594482421875,0.372680664062,-0.194946289062,0.22216796875,0.63330078125,0.270751953125,0.333251953125,0.333251953125
0.52783203125,0.5439453125,0.485107421875,0.39990234375,-0.186889648438,0.333251953125,0.5556640625,0.158325195312,0.333251953125,0.333251953125
0.327392578125,0.25,0.302490234375,0.45458984375,-0.180908203125,0.333251953125,0.39990234375,0.0499877929688,0.22216796875,0.22216796875
0.333251953125,0.36376953125,0.464111328125,0.47265625,-0.3671875,0.333251953125,0.377685546875,0.0499877929688,0.111083984375,0.111083984375
0.310302734375,0.38671875,0.279052734375,0.5078125,-0.356201171875,0.333251953125,0.2666015625,0.0249938964844,0.0,0.0
0.3857421875,0.416748046875,0.340576171875,0.430419921875,-0.276611328125,0.333251953125,0.4443359375,0.0750122070312,0.22216796875,0.22216796875
0.5703125,0.58544921875,0.63037109375,0.39404296875,-0.188720703125,0.333251953125,0.57763671875,0.191650390625,0.333251953125,0.333251953125
